it	posterior	prior	BD_lik	root_age	death_age	hypL	hypM	lambda_0	lambda_1	lambda_2	lambda_3	lambda_4	lambda_5	lambda_6	lambda_7	lambda_8	lambda_9	lambda_10	lambda_11	lambda_12	lambda_13	mu_0	mu_1	mu_2	mu_3	mu_4	mu_5	mu_6	mu_7	mu_8	mu_9	mu_10	mu_11	mu_12	mu_13	tot_length
2100000	-1096.1684946002679	-61.882001005013855	-1034.2864935952541	264.6821664762864	0.0	17.128273424403876	18.679128986493193	0.1403121947754118	0.0030887426639779223	0.027263806503028648	0.03467869632750584	0.07548717978460202	0.027627426008004538	0.021797273373353368	0.040867445441350195	0.01588761322596882	0.0029056636761042036	0.0010216470149355284	0.0005594431446994268	0.002145094844395946	0.002587959347282162	0.013559851265921343	0.007752901749479251	0.023650287785969764	0.025325064116936778	0.0005792569622106299	0.004410640424591003	0.009522131741501322	0.0014224915459727055	0.0018181612383034104	0.012790885107894466	0.003392239336843942	0.0005561730971811474	0.0018590249491931227	0.0004353334982325378	14547.789618307508
2200000	-1106.100367285157	-63.91786416408164	-1042.1825031210753	264.6821664762864	0.0	19.412518180306936	18.285336782117298	0.10517729656615026	0.04172948566364127	0.04123894722589105	0.08787283187435092	0.06454775998296149	0.03681512568822172	0.026554419218481895	0.03634899244656285	0.018454635471233813	0.003073031066393943	0.0008689988095525288	0.0012423983879932502	0.006820552686630038	0.0021416837128314476	0.06606210056685344	0.0697333677879013	0.009509681436716651	0.029056359383751885	0.02241012155241741	0.001092379360318201	0.005902968644210968	0.003299250856057084	0.0022337335236652786	0.01905656822937483	0.0040651514408606634	0.0016231651936895472	0.00014442238499531005	0.000377098011759985	14547.789618307508
2300000	-1107.720716655491	-62.41491821952987	-1045.3057984359612	264.6821664762864	0.0	15.88423585328388	17.330352983410446	0.05728983766052634	0.014728369966736115	0.01806221354760025	0.011714289930916022	0.049489340071005763	0.04484998341877098	0.027491249248436083	0.03280347664154812	0.01665015980457359	0.003090427373772264	0.0037263044152065733	0.0008308424164189364	0.006658906452135919	0.004577856770229506	0.016210705236040405	0.0101757132960646	0.06607372622809	0.02626175321526496	0.005116261310896106	0.0018527768803140285	0.014609712855404404	0.0008383938163774233	0.004974265219846125	0.014807703563202972	0.004031376490429794	0.0006466676703140533	0.0003505929963639224	0.00038687603698559414	14547.789618307508
2400000	-1097.5751612991257	-64.74404400828193	-1032.8311172908438	264.6821664762864	0.0	14.042530754931606	17.138505510250692	0.12311182357513893	0.01886420899813787	0.011398161993200111	0.039692840603663064	0.07264380781962364	0.030462144454018233	0.03232519213413749	0.037057875203492074	0.01711781403915107	0.0022772771623279673	0.0009808679606239435	0.0010574683809063488	0.0037675002946281	0.0029480848162683404	0.0484833650995831	0.014841051360818876	0.015193075906515606	0.008465571425353534	0.0065544876581190925	0.004950925298308299	0.0032929178184596068	0.002786253512865824	0.0029769710122628714	0.012673888818755944	0.005240620394009367	0.0011600287922165875	0.00013459236434357127	0.0007243184022633925	14547.789618307508
2500000	-1100.7767763376357	-60.644957969335344	-1040.1318183683004	264.6821664762864	0.0	19.827114514966606	16.907317434249453	0.014667773757681858	0.022304274599348393	0.008684240043344671	0.0235355569075503	0.10012169431229834	0.031282711170424686	0.03108665674220716	0.03619355022282425	0.016320717254909647	0.003660440228608671	0.0023637072772901197	0.00047891786177661983	0.003203538856033232	0.0008180786073509628	0.012283931421813093	0.010488721058658779	0.06211354080030412	0.02751033128021539	0.013611657027022557	0.005143794114991976	0.00146823242820207	0.00205190391193317	0.0021958316465678428	0.018181974270645624	0.004610981561608594	0.0014596055656364557	0.0015291185583724528	0.0002938568183546893	14547.789618307508
2600000	-1100.0179710972739	-59.42491292625663	-1040.5930581710172	264.6821664762864	0.0	19.53261518967846	19.776970065450023	0.10051411795352475	0.015035918703539503	0.0007176225946426551	0.056181595162165865	0.09150702064831034	0.01097899471656682	0.04014635455276456	0.04293865400245483	0.01641633368134227	0.003515581083766443	0.0012269377180898708	0.0015078151458993328	0.006945112167095451	0.001026787837375979	0.013171064414452491	0.004738151062697529	0.0034087604716108028	0.014506413571589523	0.003100497136448172	0.0005395988576153197	0.001649610113221693	0.0018898702475702914	0.003236509514450665	0.00955691776306903	0.0030882757659842362	0.0008989201955691782	0.0020568397865471867	0.0006617731859215812	14547.789618307508
2700000	-1100.1935275021337	-63.22296070501644	-1036.9705667971173	264.6821664762864	0.0	15.870389992253779	19.4087632943161	0.09152286283429856	0.06486601327485925	0.009700898146982455	0.06008690131755215	0.08875641269690974	0.02909487196852199	0.025349518796628813	0.0357337505739296	0.01897779265471978	0.002651315055319557	0.0005775785129516123	0.0003775590461811898	0.003959901157456132	0.0009514497626816584	0.021231838789551566	0.06938156804755564	0.0006606299225162528	0.00468551719878905	0.016064158593819867	0.00385709425422315	0.01219534469326937	0.0011431524454889185	0.004387195859553458	0.015059017761551448	0.004405793542129889	0.000592915154873815	0.001693527455009088	0.000760299071370547	14547.789618307508
2800000	-1108.668520410567	-61.29025155295951	-1047.3782688576075	264.6821664762864	0.0	19.78268359175375	19.889414518936984	0.14359671616839062	0.012708232921261333	0.011009637265608895	0.03655800123698284	0.12744704505888402	0.013445527181374385	0.027091329942445584	0.032015475548029214	0.014040930045971976	0.002857750548732602	0.0018829522605442344	0.0006370183965250687	0.0036419923323770744	0.0022070954822490914	0.004699629181805054	0.07753226448255077	0.00979259569518026	6.064669192746272e-05	0.001697090733902375	0.011336994803816424	0.005616574070795569	0.0015814444254048134	0.0016322070849587435	0.018547174303830707	0.0039770692581711535	0.0010215731839905338	0.004371456918051732	0.000575059088725509	14547.789618307508
2900000	-1108.9927953964768	-62.633785686067064	-1046.3590097104097	264.6821664762864	0.0	19.32922895097236	16.72297169440235	0.07429798034596655	0.013980737531823056	0.00218076366430625	0.06579441989008858	0.04715127359569223	0.024790973339133295	0.04359434549205266	0.03022958699782961	0.016327492723577496	0.00276757176102676	0.002454842130533466	0.0014518623884950713	0.007488295285231057	0.003547083787837959	0.015518961183319522	0.038071674402685815	0.09849119679878544	0.00823788942990745	0.00010984539720367783	0.0008777298523510704	0.01190699682028383	0.0006898921308945315	0.00470453389601664	0.018968451685429096	0.0022474225976180226	0.0004546103542238865	0.0029139336259170145	0.0007028272563835419	14547.789618307508
3000000	-1105.5299917454763	-63.905394567519245	-1041.624597177957	264.6821664762864	0.0	17.435420924119196	18.18088430833305	0.037893595706704836	0.1024580486532897	0.005603195802694613	0.04752961731171501	0.07280258974507782	0.047493695270067755	0.028791885559648088	0.035741160385172506	0.01622520993943142	0.002465887727314821	0.003698449066861487	0.0005056558175750547	0.003202255887994098	0.0010665313795740227	0.01947007026620056	0.11651836013553617	0.05358910536000769	0.008753337736051978	0.010224744026428324	0.0024757593874916955	0.006266323139142226	0.0043205193495787966	0.0028643217515869454	0.013054471800033742	0.001420360154130509	0.0018502831257198472	0.0014405457804472408	0.0002982633820118823	14547.789618307508
